person_id;person_trip_id;leg_index;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;euclidean_distance
182807;2;2;1219698.1289137546;6229642.357299713;1221027.4028108981;6229537.781178607;55809.0;433.0;2324.208578642046;2324.208578642046;car;1333.381137834537
309850;2;2;1228425.8441035843;6198421.156657471;1228559.6018309556;6198554.729615468;56062.0;183.0;0.0;219.91871459430783;walk;189.0313855935295
186463;2;2;1172450.2386358213;6179784.742666442;1172521.662270932;6179713.621258804;56117.0;131.0;0.0;157.9926621170223;walk;100.79479290560474
10970;1;1;1185288.1836542592;6111666.244543405;1185258.3361847657;6111096.089433908;55500.0;753.0;0.0;904.3860901094695;walk;570.9358285485854
123927;1;1;1176385.9205573304;6110405.10804437;1176305.5464771742;6110292.094067828;56032.0;228.0;0.0;274.08510326321255;walk;138.68003336766083
19162;1;3;1176418.527129727;6108164.553037093;1176714.4510176869;6108621.907453753;55600.0;662.0;0.0;793.7063248162891;walk;544.7421499239352
157043;2;2;1227351.6397334095;6191072.995807142;1226980.1639113296;6191025.829243341;55916.0;353.0;0.0;424.6171858946164;walk;374.4582368311684
62060;0;0;1218024.6993749798;6064718.334394403;1218058.7896120497;6064599.456829091;56199.0;78.0;0.0;94.49017481918418;walk;123.66899287224948
70186;3;3;1173056.0003239294;6107048.351580309;1175232.9555051383;6107124.735794971;55824.0;454.0;2259.6561044639843;2259.6561044639843;car;2178.294839832714
305722;5;5;1226638.9907652447;6200909.034102444;1228773.7559539862;6199942.077498626;51120.0;5165.0;14446.067696222484;14446.067696222484;car;2343.5501882249223
212672;2;2;1230187.169612864;6178269.741529716;1229991.9131448478;6178665.999206334;56134.0;154.0;0.0;185.1931105631649;walk;441.7524584889031
285745;0;0;1228480.3861513888;6199730.889577739;1228627.7190254559;6200837.86984022;53722.0;2570.0;2192.565738001253;2192.565738001253;car;1116.741813179155
292690;3;3;1228463.523891733;6199619.857189143;1228547.1356220688;6199802.283769667;56078.0;221.0;0.0;265.40405598289885;walk;200.67480841262375
157953;3;3;1227575.8826993587;6191275.465797353;1227771.0805297196;6191094.397529467;56011.0;291.0;0.0;350.02186236262645;walk;266.2478368225221
215920;2;2;1209932.106737519;6173249.497563804;1229360.3464154361;6176532.108255224;53807.0;2498.0;32339.57209306525;32339.57209306525;car;19703.604490905374
235219;3;3;1228262.2644882184;6121683.550476408;1228462.7174563282;6121572.091407519;56230.0;79.0;239.7704696654277;239.7704696654277;car;229.3567449664656
191947;2;2;1172940.7003630074;6180287.5049223285;1172855.4252324759;6180264.161886282;56206.0;103.0;0.0;123.92644340838063;walk;88.41235897217086
283648;1;1;1231069.3602642738;6181482.358988945;1228220.0590959473;6197339.534405399;45343.0;10968.0;18188.295515264406;18188.295515264406;car;16111.13060390275
303973;1;1;1228516.7142098648;6199631.582027998;1225994.4567258612;6197981.932030703;45231.0;11086.0;8276.34710820197;8276.34710820197;car;3013.822809852549
133003;0;0;1177470.558846222;6110106.004851411;1177184.6152081385;6117448.742163168;53579.0;2745.0;10374.954114537013;10374.954114537013;car;7348.30286485467
275447;2;2;1227618.7863561446;6198820.071923381;1231069.3602642738;6181482.358988945;50150.0;6192.0;23555.27050558192;23555.27050558192;car;17677.747313850512
139318;0;0;1224278.5298903692;6075258.064479375;1226644.910379793;6079858.521315023;50640.0;5705.0;0.0;6847.122913639456;walk;5173.3895771908365
42887;2;2;1193379.0951546466;6087203.262597242;1193202.983585841;6086898.618386207;56244.0;111.0;598.4545300343866;598.4545300343866;car;351.88546429828165
58075;2;2;1198537.6298519752;6076529.992327614;1198417.986113191;6076556.23286882;56232.0;135.0;0.0;162.3792111077027;walk;122.48751051890822
101405;2;2;1180291.0654583056;6111721.657131728;1180374.5793555283;6112180.8218762595;55987.0;385.0;0.0;462.0542687632608;walk;466.6977969202531
308975;0;0;1228009.4880114954;6195972.057227742;1228198.9525678845;6190496.945400616;50591.0;5790.0;0.0;6949.051733417782;walk;5478.3890275938065
260832;2;2;1211229.1677225307;6146387.671353866;1209918.6908026477;6145769.952005168;56113.0;270.0;3119.1316291509092;3119.1316291509092;car;1448.7673903362265
125909;2;2;1176234.3382457;6110297.509741511;1176646.455156276;6107990.06239022;34925.0;21459.0;3694.101824334793;3694.101824334793;car;2343.961097578573
229192;4;4;1207324.3161227887;6153752.32733454;1207360.1255513267;6154382.386827044;55992.0;395.0;925.3999893498423;925.3999893498423;car;631.0762864083042
244410;0;0;1233152.968758999;6175067.711853428;1234190.333531612;6173774.338937314;56269.0;118.0;1112.2620906563036;1112.2620906563036;car;1657.9925125267946
269918;2;2;1226842.3816962491;6200565.598044772;1229028.6379322265;6184478.753511526;51710.0;4679.0;21025.094201628224;21025.094201628224;car;16234.724616271664
165507;1;1;1231069.3602642738;6181482.358988945;1228123.1595319826;6191582.604757784;45636.0;10754.0;12261.507745454326;12261.507745454326;car;10521.172146956562
273187;0;0;1228738.3210996282;6199179.903458511;1234156.0950865615;6187220.942451054;52625.0;3768.0;15667.92258696625;15667.92258696625;car;13128.938393921017
58073;2;2;1198537.6298519752;6076529.992327614;1197486.3587259634;6078585.857775794;56017.0;378.0;4798.147655923585;4798.147655923585;car;2309.059055418243
271901;0;0;1227050.1594720138;6197780.257878846;1226967.2902963278;6197363.819368612;55950.0;445.0;0.0;534.2960367536839;walk;424.60373654080126
211330;3;3;1223356.1589106917;6220992.106545645;1223010.121701016;6221170.394557966;56324.0;72.0;174.29877883979535;174.29877883979535;car;389.2664457894093
162489;3;3;1217665.020947521;6214995.943150496;1217724.6540283835;6214488.330948427;56062.0;336.0;0.0;403.4000754487091;walk;511.1029759473876
235218;2;2;1228462.7174563282;6121572.091407519;1228345.8159296836;6121645.0138221355;56263.0;167.0;0.0;201.44632113008512;walk;137.7811506896489
176446;2;2;1237734.736227539;6157860.573177746;1207546.2738624108;6153657.587670837;51941.0;4491.0;72774.58406059293;72774.58406059293;car;30479.638238372227
226703;2;2;1207360.1255513267;6154382.386827044;1207166.5741542345;6154141.9013204705;56027.0;409.0;0.0;491.65387732019684;walk;308.6995662263521
75501;2;2;1176880.6409436222;6109871.4250067845;1176794.7435847567;6109864.135316566;56306.0;137.0;0.0;165.33557311710047;walk;86.20612416500114
2670;1;1;1176274.829383161;6109032.508463562;1175205.318847197;6114110.895327322;49654.0;6790.0;20159.096930652235;20159.096930652235;car;5189.784766688724
180387;2;2;1229278.563796854;6184132.346059138;1230751.153121666;6185647.628264973;55809.0;636.0;3406.005156458104;3406.005156458104;car;2112.959886715841
267754;2;2;1229619.520741989;6176507.822184926;1229504.1760711626;6176476.595999951;56384.0;61.0;0.0;73.79625550993886;walk;119.49672680099248
138522;2;2;1224129.5052742409;6075871.947699821;1223969.8943923058;6075786.784931417;56287.0;161.0;0.0;194.166019439323;walk;180.90973095534633
283846;0;0;1227255.9416079666;6198831.6002313765;1226995.630333982;6198442.78221434;56125.0;326.0;0.0;392.05545488952623;walk;467.91175421847123
73189;2;2;1178505.7755911923;6112424.954744839;1176537.5357208184;6114441.883648504;54621.0;1832.0;10080.912825714402;10080.912825714402;car;2818.1501716137186
74877;2;2;1175547.7722254456;6107571.539177419;1176523.0783688696;6108967.107848851;52593.0;3862.0;2992.270303361881;2992.270303361881;car;1702.596249873702
108638;0;0;1177179.2784829114;6110965.2699105255;1180031.9905570932;6109787.862086233;53648.0;2808.0;5507.576226492599;5507.576226492599;car;3086.1392325830466
254447;1;1;1236527.4018359645;6163339.230456017;1237355.1353541724;6163595.034491496;55407.0;1051.0;0.0;1261.8384291029117;walk;866.3593259914111
267662;2;2;1230476.587303813;6177844.94436066;1231204.315189474;6177833.653410884;55871.0;590.0;0.0;708.4843044132872;walk;727.8154718851583
174549;1;1;1228336.623162929;6194711.217299026;1239569.536867892;6157951.597622145;53038.0;3425.0;44115.41515244586;44115.41515244586;car;38437.58563037116
99509;2;2;1176880.0952770123;6111098.589680623;1181569.3024105574;6104816.228088245;53075.0;3390.0;17349.719108697842;17349.719108697842;car;7839.434336652239
31168;2;2;1185081.0252798563;6113999.605395926;1183389.5126240468;6115916.762032368;55423.0;1051.0;7181.961720538006;7181.961720538006;car;2556.6979941748314
86449;2;2;1180657.2735685594;6110297.500827221;1176189.3860885384;6108097.153755542;50247.0;6230.0;9259.379675959619;9259.379675959619;car;4980.315830344097
39899;1;1;1210381.1787628282;6086589.993201468;1210303.2112914233;6086414.776680151;56315.0;163.0;0.0;196.21960960618458;walk;191.78048894441395
47527;2;2;1165739.9618998133;6143242.808454255;1165709.891408842;6142955.369858675;56244.0;235.0;0.0;282.75151288508545;walk;289.00723287872245
159234;2;2;1228296.4060043874;6188113.837146115;1228640.3321677165;6188029.242412787;56206.0;273.0;0.0;327.8669929997824;walk;354.1771798535429
57749;0;0;1198619.089700813;6076563.54796019;1198550.9255898665;6076681.306977972;56199.0;281.0;0.0;336.6931287403633;walk;136.064441681768
305638;2;2;1228013.541372867;6200615.390337585;1227964.3401180992;6200655.088451128;56354.0;126.0;0.0;152.394009769677;walk;63.219488211108164
42223;2;2;1204826.0401493707;6070760.690904256;1216364.3413182516;6051958.0888820365;52959.0;3524.0;32472.478786462983;32472.478786462983;car;22060.60372405454
91149;0;0;1177737.2754067297;6110181.442954798;1177469.2718528374;6110034.024406338;56161.0;324.0;0.0;389.10986102603255;walk;305.872740414974
96113;2;2;1174295.5541658758;6111147.249757068;1176544.329850628;6108567.446090552;50296.0;6199.0;5221.156166738251;5221.156166738251;car;3422.3353193548264
182808;2;2;1219698.1289137546;6229642.357299713;1219835.863389119;6229461.930676553;56404.0;92.0;0.0;111.04828540213035;walk;226.99020253932994
146824;2;2;1231026.5982516962;6133855.589525632;1239153.3909223927;6134786.449555299;55127.0;1373.0;12759.91731109853;12759.91731109853;car;8179.930287436396
210758;2;2;1223419.4241095767;6220730.099242987;1222952.650464225;6220878.701488141;56274.0;231.0;0.0;277.598792656258;walk;489.8573907369645
54638;2;2;1229824.078086399;6103712.086594921;1230046.4602004641;6104174.539273683;55867.0;640.0;0.0;769.0094308592884;walk;513.1435323090084
1204;3;3;1180769.4673551675;6117182.722255679;1180750.1202940578;6116817.088499803;56178.0;329.0;0.0;395.06739483291307;walk;366.1452610773382
3974;1;1;1176274.829383161;6109032.508463562;1179231.718321233;6115320.536164068;46539.0;9977.0;10245.821660515301;10245.821660515301;car;6948.559890684259
110378;2;2;1175250.9647421124;6108812.403269047;1175534.825883097;6109035.354425764;56288.0;232.0;0.0;279.30373082734644;walk;360.9492563261792
199571;2;2;1240008.3413053614;6146664.244819618;1240346.7330765266;6146779.714006054;56496.0;29.0;0.0;35.735091574212845;walk;357.55016963860305
45240;1;1;1186547.5670044417;6117385.7391753625;1186548.65616454;6117508.766516097;56383.0;143.0;0.0;171.98734880431826;walk;123.03216180288874
297688;0;0;1226834.2110817425;6197789.352349941;1221420.4711012444;6198451.4910433125;50591.0;5935.0;0.0;7122.519986922269;walk;5454.08179492237
1314;0;0;1181290.80656091;6115300.19232548;1180485.0399808274;6115243.703913779;56234.0;297.0;2041.929124808591;2041.929124808591;car;807.7442183232997
124610;0;0;1177878.2426268293;6110546.580444492;1178517.9107122023;6113298.754338216;55859.0;678.0;3936.68691193126;3936.68691193126;car;2825.5329410110744
267661;1;1;1233996.2269415772;6177594.865538973;1230476.587303813;6177844.94436066;55595.0;944.0;5676.400102001049;5676.400102001049;car;3528.5128024107294
252869;0;0;1227772.5472524539;6204521.884239198;1225474.1438627122;6204387.942992131;53528.0;3012.0;0.0;3615.017994743559;walk;2302.3028470732747
245837;2;2;1217601.8387941052;6197219.051538769;1216659.596374683;6196159.3547398625;54897.0;1645.0;0.0;1973.7525693127723;walk;1418.019069889933
195106;0;0;1186671.1014333765;6188373.629765706;1187729.6102745044;6188181.254363976;56155.0;389.0;1655.55224243687;1655.55224243687;car;1075.8481593312813
271512;4;4;1227928.1472166998;6198528.994787315;1228609.0488458816;6198736.576124106;55817.0;727.0;0.0;873.2332480527431;walk;711.8406001390041
115432;2;2;1177862.5339555214;6110716.310389325;1178243.3807085622;6109541.655271573;55255.0;1297.0;0.0;1556.459056424531;walk;1234.8517704415995
283560;2;2;1228235.5416987012;6198145.826250433;1226967.2902963278;6197363.819368612;55053.0;1500.0;3338.3639674359033;3338.3639674359033;car;1489.9652287343877
157985;2;2;1227855.8604581682;6191353.167573721;1229984.214613488;6192551.567037195;55397.0;1164.0;6460.889895788112;6460.889895788112;car;2442.550446668636
229723;2;2;1207409.5640555383;6153602.872707548;1207407.454398694;6153661.222361289;56500.0;63.0;0.0;75.91464176338025;walk;58.38777906150812
239645;2;2;1217861.729637202;6165758.479387466;1229028.6379322265;6184478.753511526;51897.0;4670.0;49887.54980430166;49887.54980430166;car;21797.901370302352
96971;1;1;1177052.8117595064;6110192.319372117;1177069.8491134604;6110509.850027934;56425.0;145.0;570.1168983300172;570.1168983300172;car;317.98740354518964
119221;2;2;1177985.8775952654;6110233.510408489;1177938.4542095813;6110095.25815601;56450.0;124.0;0.0;148.93739224954504;walk;146.15971683500064
233848;0;0;1208619.7118660407;6153504.011024333;1207702.9340576404;6154416.738233024;56359.0;219.0;2155.542553769259;2155.542553769259;car;1293.6585745324667
107582;0;0;1174295.5541658758;6111147.249757068;1170051.0718559516;6114172.066767788;50902.0;5676.0;0.0;6812.176680387833;walk;5212.019572833216
169130;2;2;1204622.8663286217;6166051.483165874;1227552.5007250991;6193066.823173497;51448.0;5133.0;62810.49627331218;62810.49627331218;car;35434.400365796784
239801;2;2;1228254.0539615608;6118614.774370348;1232574.352132665;6126880.817062083;55071.0;1512.0;13884.421580771595;13884.421580771595;car;9326.973682220043
31325;1;1;1176658.6326875584;6108440.519801779;1184883.08479685;6115334.006252894;46131.0;10466.0;17610.282903334824;17610.282903334824;car;10731.345113719193
205915;2;2;1232040.4178089686;6181575.223749442;1228100.754171742;6199184.301079298;51276.0;5322.0;29937.99481842608;29937.99481842608;car;18044.405060387744
275264;2;2;1227527.475193927;6197000.720320034;1228500.5282103776;6199541.695949981;51963.0;4636.0;5860.8651953626995;5860.8651953626995;car;2720.9170007202906
152758;2;2;1229847.1379785412;6208017.607791083;1229956.217276718;6207918.966918906;56409.0;191.0;0.0;229.38611209945623;walk;147.0656824501594
100723;2;2;1176652.9850887018;6108101.4933231305;1176600.1841729255;6108127.510678524;56532.0;71.0;0.0;86.29163027796206;walk;58.86288719127119
179466;2;2;1228936.074210932;6187206.698765824;1228420.181102876;6187059.372663129;56190.0;419.0;2310.723375472391;2310.723375472391;car;536.5171753772228
82543;2;2;1167523.3643506544;6106340.532498613;1167758.6410658066;6106265.304661913;56300.0;309.0;0.0;371.3383836625073;walk;247.01085018151352
117444;2;2;1175577.6200879877;6107629.622268183;1176576.6003635156;6108963.325253836;53682.0;2938.0;3302.2385393182026;3302.2385393182026;car;1666.3508768661536
245446;1;1;1229637.8959403974;6152862.464317843;1220610.1714486545;6153724.829729442;53470.0;3150.0;0.0;21908.19328961232;car_passenger;9068.819305837762
305493;1;1;1228773.7559539862;6199942.077498626;1228773.7559539862;6199942.077498626;56621.0;0.0;0.0;0.0;car;0.0
210951;3;3;1221929.7642572625;6221565.928305648;1221222.6465629113;6221743.732441685;56175.0;447.0;1866.6902587907498;1866.6902587907498;car;729.1294428675034
247652;1;1;1236527.4018359645;6163339.230456017;1233628.266994525;6163315.630556474;55352.0;1271.0;9779.868586367558;9779.868586367558;car;2899.2308952732833
102219;0;0;1173649.2593584964;6106889.897368742;1175232.9555051383;6107124.735794971;56357.0;281.0;1642.044743045897;1642.044743045897;car;1601.012982871095
15150;1;1;1220684.8953248179;6054555.418496456;1219037.5726017358;6056110.954408003;55606.0;1039.0;7677.383368065193;7677.383368065193;car;2265.6928578460993
292708;0;0;1228704.689646385;6198825.50403575;1228531.7096802252;6204132.157022278;50591.0;6056.0;0.0;7268.090551891392;walk;5309.47153567217
38037;1;1;1225938.0627734272;6083443.748799279;1226729.0178968844;6085198.931859181;56383.0;266.0;2463.463490642036;2463.463490642036;car;1925.1694941198764
305545;2;2;1228528.8302613704;6200025.021886921;1228499.5224055657;6200151.301270318;56562.0;91.0;0.0;110.17625058552602;walk;129.63577084725353
196423;2;2;1187378.2403593045;6188101.848907726;1187292.1758211474;6187886.256465023;56496.0;157.0;0.0;189.48119916400395;walk;232.13618002935902
255181;0;0;1235303.7567206828;6162859.213774053;1235776.7356225033;6163187.654715782;56133.0;521.0;0.0;626.3999524556112;walk;575.8320013432045
115715;1;1;1175263.5384612163;6107434.6745924335;1175391.4887594844;6107763.339875739;56314.0;341.0;0.0;410.0734144029761;walk;352.69270941888004
226197;1;1;1238148.2009448828;6166514.768082447;1237922.9963514684;6166864.346531728;56577.0;83.0;0.0;100.09019718265141;walk;415.83915291447136
310097;1;1;1228569.3152495907;6199270.579018844;1228569.3152495907;6199270.579018844;56621.0;52.0;0.0;62.91476755161882;walk;0.0
105013;0;0;1176108.2084701594;6110515.446560886;1175707.0899411496;6110234.102035176;56357.0;317.0;1229.2521990529203;1229.2521990529203;car;489.94981014577564
165508;3;3;1227017.2352774981;6191580.088539207;1228123.1595319826;6191582.604757784;56062.0;614.0;1541.9515833118821;1541.9515833118821;car;1105.9271169534484
226704;2;2;1207360.1255513267;6154382.386827044;1210085.8565916438;6147100.040308222;55760.0;918.0;9546.668819724178;9546.668819724178;car;7775.743085027131
55772;3;3;1182089.622746319;6113340.681399021;1181696.4031422716;6112994.013259842;56612.0;71.0;882.4397452381182;882.4397452381182;car;524.2141315619531
293244;3;3;1227757.4236040427;6197347.639505481;1228559.6018309556;6198554.729615468;56078.0;609.0;0.0;1890.39787846087;bike;1449.3296524116536
12540;3;3;1178569.4297758203;6115618.7650858825;1184923.6978880144;6108618.8416985925;54874.0;1815.0;17364.79044188631;17364.79044188631;car;9453.869613527311
235182;2;2;1229081.5780773794;6121245.958521734;1229150.8391958158;6121418.678011704;56652.0;40.0;0.0;48.44583857113301;walk;186.08902370277355
315959;2;2;1227093.776934899;6200322.93263714;1227093.776934899;6200322.93263714;56632.0;64.0;0.0;76.94841321091052;walk;0.0
125031;3;3;1180638.9944024305;6109943.140497493;1180778.2168600534;6110288.162792193;56288.0;408.0;0.0;490.0302881459345;walk;372.05278731210683
306011;1;1;1228556.1241378514;6198923.383051999;1228558.4601849604;6198869.155130539;56621.0;76.0;0.0;91.82435592435236;walk;54.278214616439016
74685;2;2;1175521.4064627294;6108001.927083287;1182046.0843575536;6112379.003994545;54681.0;2020.0;11871.990565153179;11871.990565153179;car;7856.8584000395185
45143;2;2;1212234.9500277755;6116462.034045648;1212265.828329733;6116609.004148942;56614.0;87.0;0.0;105.16280905375957;walk;150.17882938086893
309787;1;1;1228617.264545213;6198709.422530483;1228704.689646385;6198825.50403575;56621.0;84.0;0.0;101.78711190031392;walk;145.32055663245256
68504;1;1;1179426.6764804067;6136092.652667863;1177471.7049173706;6134057.464724946;56052.0;656.0;3833.4818715278207;3833.4818715278207;car;2822.03893936217
104932;2;2;1177878.2426268293;6110546.580444492;1177790.5364754633;6110377.882404003;56549.0;159.0;0.0;190.96002319046733;walk;190.13520939663013
173720;0;0;1235407.9239399722;6158453.891598976;1235393.2095845244;6158591.437701403;56589.0;126.0;0.0;151.81998575746633;walk;138.33091682298655
316252;2;2;1228557.7979020264;6201045.041064876;1228557.7979020264;6201045.041064876;56632.0;88.0;0.0;105.90454806166971;walk;0.0
259684;0;0;1238472.5364320783;6159533.606155785;1238701.6465978925;6160485.004783685;55950.0;781.0;0.0;937.6697088236514;walk;978.5963505196543
163139;2;2;1209874.092504125;6148177.823321419;1210097.9846014604;6148312.669994295;56478.0;257.0;0.0;309.55906601118267;walk;261.36429831726866
39915;2;2;1210704.7843799782;6086585.018484004;1212558.423833394;6088954.899770404;55950.0;786.0;5003.830604700897;5003.830604700897;car;3008.706787789423
251885;4;4;1238145.6967961923;6162976.570377586;1237868.1630129642;6165285.083506752;56365.0;374.0;2187.44359252933;2187.44359252933;car;2325.136096739701
312183;0;0;1227905.1625309011;6200376.340635975;1228777.432929533;6201212.001622217;54172.0;2568.0;4084.842197892863;4084.842197892863;car;1207.967272841552
109935;2;2;1175868.4384327107;6107602.284889426;1176389.4538513566;6109008.36588759;51999.0;4745.0;3437.558364577409;3437.558364577409;car;1499.5068655607192
130904;1;1;1176086.5317371215;6108446.373120733;1177223.4431543853;6110233.586461054;52653.0;4093.0;4031.810117177045;4031.810117177045;car;2118.1829700307053
47626;2;2;1207129.820233299;6062014.279150672;1205812.263086169;6060685.340618935;56029.0;724.0;2401.33380497712;2401.33380497712;car;1871.3723459236992
12396;2;2;1184325.0991819804;6109625.413356614;1183963.1976315482;6109195.081230901;56115.0;646.0;0.0;775.9246588057417;walk;562.2797085312626
96114;0;0;1174295.5541658758;6111147.249757068;1171739.934951886;6109487.711002017;53485.0;3288.0;0.0;3945.7926963680325;walk;3047.1722049187024
201924;1;1;1196180.4262385806;6156235.147832541;1194001.025301505;6156295.210683606;56130.0;646.0;3985.0799276559414;3985.0799276559414;car;2180.2284262442727
154471;0;0;1225199.8651104064;6219086.59667427;1225270.960428388;6219215.168295552;56436.0;341.0;0.0;409.3741734294549;walk;146.91904586541443
291450;5;5;1227729.3759403038;6199926.3311362695;1228601.4779096348;6199202.930031506;55076.0;1709.0;1968.8452554544133;1968.8452554544133;car;1133.080316342853
25494;5;5;1176020.061222848;6109322.499943265;1176571.488532144;6108896.038610045;54019.0;2766.0;771.8510070953425;771.8510070953425;car;697.0949333980407
244926;2;2;1231127.0698848236;6174614.281439851;1231437.0081912559;6173749.487850137;55924.0;862.0;0.0;1034.9509107980248;walk;918.6564682211018
179369;0;0;1237394.5857809414;6158348.338605808;1236583.841563792;6158395.502415791;56589.0;202.0;516.9238862548438;516.9238862548438;car;812.1148998838704
199634;2;2;1240008.3413053614;6146664.244819618;1229009.9105941113;6184554.036491921;53391.0;3404.0;49987.92512240702;49987.92512240702;car;39453.79311397975
91116;2;2;1176401.870377425;6109777.226962563;1176401.870377425;6109777.226962563;56730.0;75.0;0.0;91.1409963519802;walk;0.0
57324;3;3;1190340.9256019215;6066305.650259582;1189179.255856942;6067042.500726924;56325.0;482.0;3212.8467179848417;3212.8467179848417;car;1375.6544651993827
169240;1;1;1206022.3439660668;6162533.777930882;1205859.5100844004;6162264.501800457;56515.0;294.0;0.0;352.8571118161211;walk;314.68159691204323
304461;2;2;1228009.4880114954;6195972.057227742;1228704.689646385;6198825.50403575;53021.0;3790.0;4874.7212860285035;4874.7212860285035;car;2936.914026539891
84619;2;2;1176777.7002640972;6109965.455280252;1176356.7263240116;6108207.51235358;52505.0;4311.0;3709.7170595958996;3709.7170595958996;car;1807.645538169766
119823;1;1;1176592.964468269;6108698.175186744;1177862.5339555214;6110716.310389325;55136.0;1680.0;3474.2426579825137;3474.2426579825137;car;2384.2559382036775
26430;1;1;1174036.2568451706;6127684.5232206825;1172878.188814551;6128226.139259366;56062.0;757.0;4309.426836771366;4309.426836771366;car;1278.463725297877
221748;1;1;1238148.2009448828;6166514.768082447;1238130.4412440157;6171422.6056087185;55824.0;1001.0;9570.098240766825;9570.098240766825;car;4907.869659154561
133896;2;2;1176356.7263240116;6108207.51235358;1176338.5555852521;6108256.135120049;56763.0;70.0;0.0;84.81042579865024;walk;51.907120572532286
193640;0;0;1230550.488916303;6123625.838988202;1230369.488220103;6124150.804611644;56643.0;192.0;523.7218648509939;523.7218648509939;car;555.2928577073549
172450;1;1;1229009.9105941113;6184554.036491921;1229143.7278397174;6184207.056349992;56515.0;324.0;488.0944771678752;488.0944771678752;car;371.8901371573542
187651;1;1;1227675.0148740155;6189888.194805767;1227460.2774698024;6192765.005710502;56130.0;723.0;4733.498311167546;4733.498311167546;car;2884.8142287449004
112881;0;0;1170562.2547747856;6106536.116535742;1175727.7950490047;6108219.023192196;50587.0;6266.0;0.0;7519.273155373342;walk;5432.769196175926
284982;1;3;1228479.7262927508;6199417.239598017;1228353.9196850744;6199638.042554174;56563.0;301.0;0.0;360.3154024014131;walk;254.12840845224775
267611;3;3;1231001.8587232975;6178411.053705545;1231131.3122493;6178070.492694482;56686.0;178.0;0.0;214.47796221736314;walk;364.33503489331247
294396;0;0;1227811.0254666458;6200008.158194843;1227697.0645115543;6199758.437840121;56632.0;237.0;0.0;285.03060065691574;walk;274.49472644805684
109623;2;2;1176268.2700295649;6108489.601121431;1176730.7725525284;6108018.243252637;56122.0;753.0;1168.4287832791126;1168.4287832791126;car;660.3687032423752
6760;2;2;1183099.1498098816;6103090.344598527;1183262.5549277067;6101588.510603102;55932.0;943.0;0.0;1132.536826875053;walk;1510.6973827825657
234696;0;0;1226410.936532787;6177086.053040046;1227029.681907031;6176865.906600978;56359.0;518.0;0.0;622.2179703986286;walk;656.7421813638908
99511;2;2;1176880.0952770123;6111098.589680623;1201640.4855376654;6117950.620280353;50296.0;6583.0;38918.891115731625;38918.891115731625;car;25690.995488682074
269382;3;3;1233134.2407925203;6175831.514294408;1231374.6056718885;6177453.589266732;56430.0;453.0;3338.1036665131037;3338.1036665131037;car;2393.20767456595
229725;0;0;1207409.5640555383;6153602.872707548;1207619.3969097566;6153215.163345952;56435.0;449.0;0.0;539.7492268311897;walk;440.8496067579149
302752;5;5;1228777.432929533;6201212.001622217;1228773.7559539862;6199942.077498626;54829.0;2056.0;1420.2799809825467;1420.2799809825467;car;1269.9294467910665
271511;2;2;1228609.0488458816;6198736.576124106;1226995.630333982;6198442.78221434;55056.0;1831.0;0.0;2198.32412405448;walk;1639.9494370119942
197758;3;3;1220796.114769245;6120834.706074386;1222456.7630114744;6121316.777545255;55372.0;1522.0;5131.4911356403;5131.4911356403;car;1729.2037148482698
109590;0;0;1176705.2797798468;6108150.730960999;1175180.1312554977;6107115.812520327;56131.0;768.0;2417.812782626223;2417.812782626223;car;1843.1316285513685
141581;1;1;1224389.0694111225;6075155.222218771;1224342.0373304305;6076386.534045542;52940.0;3960.0;2635.8976693471873;2635.8976693471873;car;1232.2097351337438
241640;2;2;1227969.8785292734;6171584.878487388;1225830.9108086012;6173380.233682577;55088.0;1813.0;11639.585285180181;11639.585285180181;car;2792.5764424576846
284020;0;0;1228258.4065522787;6195200.448437348;1227061.2635634001;6196988.994212807;56452.0;451.0;3129.7146444996383;3129.7146444996383;car;2152.2191632670215
71573;1;1;1176219.680137686;6109415.840447707;1176495.3266913597;6109688.3038367815;56562.0;342.0;0.0;411.02705244119215;walk;387.5787931997274
298198;2;2;1227998.3605965138;6197479.1352625685;1227050.1594720138;6197780.257878846;56189.0;717.0;0.0;860.505073654357;walk;994.8669270493664
125108;0;0;1181294.1716057567;6111345.586028354;1178585.4498415834;6111408.424285607;55859.0;1051.0;4669.605899546441;4669.605899546441;car;2709.4505425050756
210135;2;2;1179077.2970295087;6182016.196553074;1178512.5017149122;6180159.504377594;56562.0;351.0;2902.1308190607433;2902.1308190607433;car;1940.6956438033635
128197;1;1;1176356.7263240116;6108207.51235358;1176904.2089014517;6110134.727077886;44475.0;12444.0;11191.124376131762;11191.124376131762;car;2003.4704305735008
144927;1;1;1224344.2072214456;6075126.942347152;1224889.823009171;6074889.304640535;56159.0;764.0;0.0;917.6669783557747;walk;595.1203806133497
268611;1;1;1231524.704465686;6177465.992338837;1229551.4249476886;6176373.803106257;55689.0;1237.0;4006.9727723815818;4006.9727723815818;car;2255.3734448895634
312181;0;0;1227905.1625309011;6200376.340635975;1226283.1599914164;6200183.834153951;53811.0;3122.0;0.0;3747.1360921521605;walk;1633.3863546987818
33875;1;3;1176351.8650815133;6108726.281518383;1176633.0117695644;6109217.210404569;56333.0;606.0;0.0;727.1587511569963;walk;565.7337107634916
